PMID,Title,Authors,First Author,DOI,Publication Year,len
36343503,Construct validity and reliability of the Informal Caregiver Burden Assessment Questionnaire (QASCI) in caregivers of patients with COPD,"Hipólito N, Martins S, Ruivo A, Flora S, Silva CG, Marques A, Brooks D, Cruz J.",Hipólito N,10.1016/j.rmed.2022.107027,2022,18
36863714,An evaluation of implementation climate in inpatient maternity care: a cross-sectional survey study,"Hamm RF, Levine LD, Quigley E, Beidas RS.",Hamm RF,10.1080/14767058.2023.2185119,2023,13
34773442,Centering race/ethnicity: Differences in traumatic brain injury inpatient rehabilitation outcomes,"Warren KL, García JJ.",Warren KL,10.1002/pmrj.12737,2022,10
35385798,Electronic Alerts to Improve Heart Failure Therapy in Outpatient Practice: A Cluster Randomized Trial,"Ghazi L, Yamamoto Y, Riello RJ, Coronel-Moreno C, Martin M, O'Connor KD, Simonov M, Huang J, Olufade T, McDermott J, Dhar R, Inzucchi SE, Velazquez EJ, Wilson FP, Desai NR, Ahmad T.",Ghazi L,10.1016/j.jacc.2022.03.338,2022,14
36269784,Consequences of the Corona crisis on outpatient oncological care - a qualitative study among nurses and medical assistants,"Kaiser U, Vehling-Kaiser U, Schmidt J, Hoffmann A, Kaiser F.",Kaiser U,10.1371/journal.pone.0276573,2022,18
28851970,Topographical interrogation of the living cell surface reveals its role in rapid cell shape changes during phagocytosis and spreading,"Jumaa MAA, Dewitt S, Hallett MB.",Jumaa MAA,10.1038/s41598-017-09761-6,2017,19
29056329,Patient and health care worker perceptions of daily use of ultraviolet-C technology as an adjunct to daily cleaning in an academic hospital: Secondary study of Ultra Violet-C Light Evaluation as an Adjunct to Removing Multi-Drug Resistant Organisms,"Rock C, Curless MS, Carson KA, Nowakowski E, Scheeler V, Maragakis LL.",Rock C,10.1016/j.ajic.2017.08.039,2018,37
27775817,Stem cell-derived models to improve mechanistic understanding and prediction of human drug-induced liver injury,"Goldring C, Antoine DJ, Bonner F, Crozier J, Denning C, Fontana RJ, Hanley NA, Hay DC, Ingelman-Sundberg M, Juhila S, Kitteringham N, Silva-Lima B, Norris A, Pridgeon C, Ross JA, Young RS, Tagle D, Tornesi B, van de Water B, Weaver RJ, Zhang F, Park BK.",Goldring C,10.1002/hep.28886,2017,14
28541365,"Responses of human adipose-derived stem cells to interstitial level of extremely low shear flows regarding differentiation, morphology, and proliferation","Kim SH, Ahn K, Park JY.",Kim SH,10.1039/c7lc00371d,2017,19
32727320,Assessment of rasburicase utilization for tumor lysis syndrome management in pediatric and adult patients in the inpatient and outpatient settings,"Abousaud MI, Rush MC, Rockey M.",Abousaud MI,10.1177/1078155220945368,2021,20
32452391,"The effect of psychological factors on pain, function and quality of life in patients with rotator cuff tendinopathy: A systematic review","Wong WK, Li MY, Yung PS, Leong HT.",Wong WK,10.1016/j.msksp.2020.102173,2020,21
34862256,Widening the net: a literature review of antimicrobial agents with potential suitability for outpatient parenteral antimicrobial therapy services-the importance of storage and stability,"Jenkins A, Shanu S, Jamieson C, Santillo M.",Jenkins A,10.1136/ejhpharm-2021-002937,2023,23
26324020,Oriented nanofibrous silk as a natural scaffold for ocular epithelial regeneration,"Biazar E, Baradaran-Rafii A, Heidari-keshel S, Tavakolifard S.",Biazar E,10.1080/09205063.2015.1078930,2015,11
28524059,Differential effect of extracellular matrix derived from papillary and reticular fibroblasts on epidermal development in vitro,"Janson D, Rietveld M, Mahé C, Saintigny G, El Ghalbzouri A.",Janson D,10.1684/ejd.2017.2984,2017,16
28512742,Differing intrinsic biological properties between forebrain and spinal oligodendroglial lineage cells,"Horiuchi M, Suzuki-Horiuchi Y, Akiyama T, Itoh A, Pleasure D, Carstens E, Itoh T.",Horiuchi M,10.1111/jnc.14074,2017,11
29149196,Easy xeno-free and feeder-free method for isolating and growing limbal stromal and epithelial stem cells of the human cornea,"Ghoubay-Benallaoua D, de Sousa C, Martos R, Latour G, Schanne-Klein MC, Dupin E, Borderie V.",Ghoubay-Benallaoua D,10.1371/journal.pone.0188398,2017,19
28947775,Efficient feeder cells preparation system for large-scale preparation and application of induced pluripotent stem cells,"Li P, Wang S, Zhan L, He X, Chi G, Lv S, Xu Z, Xia Y, Teng S, Li L, Li Y.",Li P,10.1038/s41598-017-10428-5,2017,15
34728162,Pharmacist monitoring of direct oral anticoagulants for American Indians and Alaska Natives in the outpatient setting,"Navin SF, Nardolillo J, Stambaugh A, Young C, Nguyen P, Apodaca M.",Navin SF,10.1016/j.japh.2021.10.009,2022,16
30123069,Scalable Generation of Mesenchymal Stem Cells from Human Embryonic Stem Cells in 3D,"Yan L, Jiang B, Li E, Wang X, Ling Q, Zheng D, Park JW, Chen X, Cheung E, Du X, Li Y, Cheng G, He E, Xu RH.",Yan L,10.7150/ijbs.25023,2018,13
28827310,Isolation and characterization of string-forming female germline stem cells from ovaries of neonatal mice,"Liu J, Shang D, Xiao Y, Zhong P, Cheng H, Zhou R.",Liu J,10.1074/jbc.M117.799403,2017,14
34625073,Referral patterns to outpatient child and adolescent mental health services and factors associated with referrals being rejected. A cross-sectional observational study,"Hansen AS, Christoffersen CH, Telléus GK, Lauritsen MB.",Hansen AS,10.1186/s12913-021-07114-8,2021,21
29130425,Communication about palliative care: A phenomenological study exploring patient views and responses to its discussion,"Collins A, McLachlan SA, Philip J.",Collins A,10.1177/0269216317735247,2018,15
28119398,A systematic review: differentiation of stem cells into functional pericytes,"Xu J, Gong T, Heng BC, Zhang CF.",Xu J,10.1096/fj.201600951RRR,2017,10
30046590,In Vitro Neural Differentiation of Bone Marrow Mesenchymal Stem Cells Carrying the FTH1 Reporter Gene and Detection with MRI,"Mu T, Qin Y, Liu B, He X, Liao Y, Sun J, Qiu J, Li X, Zhong Y, Cai J.",Mu T,10.1155/2018/1978602,2018,19
29784231,Health Beliefs and Experiences of a Health Promotion Intervention Among Psychiatric Patients With Substance Use: An Interview Study,"Juel A, Hjorth P, Munk-Jørgensen P, Buus N.",Juel A,10.1016/j.apnu.2018.01.004,2018,18
29624114,Ultrastructural analysis of human umbilical cord derived MSCs at undifferentiated stage and during osteogenic and adipogenic differentiation,"Ozkan S, Isildar B, Oncul M, Baslar Z, Kaleli S, Koyuturk M.",Ozkan S,10.1080/01913123.2018.1453905,2018,17
29072311,Modifications of the National Early Warning Score for patients with chronic respiratory disease,"Pedersen NE, Rasmussen LS, Petersen JA, Gerds TA, Østergaard D, Lippert A.",Pedersen NE,10.1111/aas.13020,2018,13
28126923,Bisulfite-independent analysis of CpG island methylation enables genome-scale stratification of single cells,"Han L, Wu HJ, Zhu H, Kim KY, Marjani SL, Riester M, Euskirchen G, Zi X, Yang J, Han J, Snyder M, Park IH, Irizarry R, Weissman SM, Michor F, Fan R, Pan X.",Han L,10.1093/nar/gkx026,2017,12
31625837,"Seasonal Influenza and Avian Influenza A(H5N1) Virus Surveillance among Inpatients and Outpatients, East Jakarta, Indonesia, 2011-2014","Lafond KE, Praptiningsih CY, Mangiri A, Syarif M, Triada R, Mulyadi E, Septiawati C, Setiawaty V, Samaan G, Storms AD, Uyeki TM, Iuliano AD.",Lafond KE,10.3201/eid2511.181844,2019,16
31417139,mRNA and miRNA expression profiles in an ectoderm-biased substate of human pluripotent stem cells,"Mawaribuchi S, Aiki Y, Ikeda N, Ito Y.",Mawaribuchi S,10.1038/s41598-019-48447-z,2019,14
27865162,Irradiation-induced secretion of BMP4 by marrow cells causes marrow adipogenesis post-myelosuppression,"Bajaj MS, Kulkarni RS, Ghode SS, Limaye LS, Kale VP.",Bajaj MS,10.1016/j.scr.2016.11.015,2016,11
35426384,Emergency General Surgery Transfer and Effect on Inpatient Mortality and Post-Discharge Emergency Department Visits: A Propensity Score Matched Analysis,"Watson M, Zhao J, Turk P, Hetherington T, Schiffern L, Ross SW, Matthews BD, Reinke CE.",Watson M,10.1097/XCS.0000000000000146,2022,19
25943632,A possible new focus for stroke treatment - migrating stem cells,"Sullivan R, Duncan K, Dailey T, Kaneko Y, Tajiri N, Borlongan CV.",Sullivan R,10.1517/14712598.2015.1043264,2015,11
28978446,Determination of Cell Membrane Capacitance and Conductance via Optically Induced Electrokinetics,"Liang W, Zhao Y, Liu L, Wang Y, Li WJ, Lee GB.",Liang W,10.1016/j.bpj.2017.08.006,2017,11
28677527,Generation of human induced pluripotent stem cell lines from human dermal fibroblasts using a non-integration system,"Uhm KO, Kim SJ, Jo EH, Go GY, Choi HY, Im YS, Ha HY, Kim JH, Koo SK.",Uhm KO,10.1016/j.scr.2017.03.009,2017,16
29411489,Comparison of three methods for measuring height in rehabilitation inpatients and the impact on body mass index classification: An open prospective study,"McDougall KE, Stewart AJ, Argiriou AM, Huggins CE, New PW.",McDougall KE,10.1111/1747-0080.12361,2018,22
27599668,Human derived cardiomyocytes: A decade of knowledge after the discovery of induced pluripotent stem cells,"Barbuti A, Benzoni P, Campostrini G, Dell'Era P.",Barbuti A,10.1002/dvdy.24455,2016,15
30195665,A Pilot Study of Inpatient Satisfaction Rating of Surgical Resident Care,"McKinley SK, Wojcik BM, Kochis M, Mansur A, Jones CB, Petrusa E, Mullen J, Traeger L, Phitayakorn R.",McKinley SK,10.1016/j.jsurg.2018.08.007,2018,11
28531187,Multi-scale computational study of the mechanical regulation of cell mitotic rounding in epithelia,"Nematbakhsh A, Sun W, Brodskiy PA, Amiri A, Narciso C, Xu Z, Zartman JJ, Alber M.",Nematbakhsh A,10.1371/journal.pcbi.1005533,2017,13
29650870,[Efforts of Deprescribing Drugs and Its Achievements in Institutionalized Individuals],"Mitsuya N, Oshima Y, Yamauchi T, Oguchi A, Hashimoto N, Soga A, Nagahori Y, Yamamoto K, Hirohara M, Kushida K.",Mitsuya N,,2018,10
26863769,[THE MODEL OF NEUROVASCULAR UNIT IN VITRO CONSISTING OF THREE CELLS TYPES],"Khilazheva ED, Boytsova EB, Pozhilenkova EA, Solonchuk YR, Salmina AB.",Khilazheva ED,,2015,12
27145006,Neurons and Glial Cells Are Added to the Female Rat Anteroventral Periventricular Nucleus During Puberty,"Mohr MA, Garcia FL, DonCarlos LL, Sisk CL.",Mohr MA,10.1210/en.2015-2012,2016,15
28216578,"Tumor Microenvironment, a Paradigm in Hepatocellular Carcinoma Progression and Therapy","Tahmasebi Birgani M, Carloni V.",Tahmasebi Birgani M,10.3390/ijms18020405,2017,10
37042371,Bacterial Flora and Antibiotics Sensitivity Pattern in Chronic Rhinosinusitis Outpatient Cases in Tertiary Care Hospital,Shrestha D .,Shrestha D,,2022,15
34053683,Treatment of Childhood Emotion Dysregulation in Inpatient and Residential Settings,"Chua JD, Bellonci C, Sorter MT.",Chua JD,10.1016/j.chc.2021.04.004,2021,10
31500687,Real-world continuous physiologic monitoring in paediatric cardiomyopathy patients: a safety and feasibility study,"Lebo CA, Lin KY, Rossano JW.",Lebo CA,10.1017/S1047951119001987,2019,13
30132964,To manage a complex dependency: The experience of caregiving after a fall,"de la Cuesta-Benjumea C, Ramis-Ortega E, Arredondo Gonzalez CP.",de la Cuesta-Benjumea C,10.1111/jan.13831,2019,12
30895336,A role for polycystin-1 and polycystin-2 in neural progenitor cell differentiation,"Winokurow N, Schumacher S.",Winokurow N,10.1007/s00018-019-03072-x,2019,11
26661417,Müller glial cell-dependent regeneration of the neural retina: An overview across vertebrate model systems,"Hamon A, Roger JE, Yang XJ, Perron M.",Hamon A,10.1002/dvdy.24375,2016,14
36218350,Evaluation of Seropositivity After Standard Doses of Vaccination Against SARS-CoV-2 in Patients With Early Breast Cancer Receiving Adjuvant Treatment,"Kim J, Chang E, Park SY, Lee DW, Kang CK, Choe PG, Kim NJ, Oh MD, Park WB, Lee KH, Im SA.",Kim J,10.1093/oncolo/oyac196,2022,19
33120220,Psychosocial consequences of a reduced ability to eat for patients with cancer and their informal caregivers: A qualitative study,"Lize N, Raijmakers N, van Lieshout R, Youssef-El Soud M, van Limpt A, van der Linden M, Beijer S.",Lize N,10.1016/j.ejon.2020.101838,2020,19
28952367,Patient Feedback Requirements for Medical Students: Do Perceived Risks Outweigh the Benefits?,"Chua IS, Bogetz AL.",Chua IS,10.1177/0009922817696464,2018,12
32239173,The consistent burden in published estimates of delirium occurrence in medical inpatients over four decades: a systematic review and meta-analysis study,"Gibb K, Seeley A, Quinn T, Siddiqi N, Shenkin S, Rockwood K, Davis D.",Gibb K,10.1093/ageing/afaa040,2020,21
28668635,Reprogramming human cells to naïve pluripotency: how close are we?,"Bates LE, Silva JC.",Bates LE,10.1016/j.gde.2017.06.009,2017,10
28533309,Aryl hydrocarbon receptor inhibition promotes hematolymphoid development from human pluripotent stem cells,"Angelos MG, Ruh PN, Webber BR, Blum RH, Ryan CD, Bendzick L, Shim S, Yingst AM, Tufa DM, Verneris MR, Kaufman DS.",Angelos MG,10.1182/blood-2016-07-730440,2017,12
36434598,A multicenter study of bodily distress syndrome in Chinese outpatient hospital care: prevalence and associations with psychosocial variables,"Ma J, Zheng L, Chen R, Ren J, Chen H, Zhang Y, Li W, Ma X, Lu W, Wu H, Fritzsche K, Toussaint AC, Leonhart R, Wei J, Zhang L.",Ma J,10.1186/s12888-022-04342-y,2022,18
31051127,Beyond Purple Hearts: A Colorful Approach to Isolate Distinct Heart Cells from Human iPSCs,"Randolph LN, Lian XL.",Randolph LN,10.1016/j.stem.2019.04.003,2019,14
36303182,Inpatient care provider perspectives on the development and implementation of an addiction medicine consultation service in a small urban setting,"Beckett M, Hering R, Urbanoski K.",Beckett M,10.1186/s13011-022-00497-9,2022,20
30904810,Outpatient and Inpatient Readmission Rates of 1- and 2-Level Anterior Cervical Discectomy and Fusion Surgeries,"Khalid SI, Carlton A, Wu R, Kelly R, Peta A, Adogwa O.",Khalid SI,10.1016/j.wneu.2019.03.124,2019,15
28833130,Inducible satellite cell depletion attenuates skeletal muscle regrowth following a scald-burn injury,"Finnerty CC, McKenna CF, Cambias LA, Brightwell CR, Prasai A, Wang Y, El Ayadi A, Herndon DN, Suman OE, Fry CS.",Finnerty CC,10.1113/JP274841,2017,12
28612282,Probing of peripheral blood mononuclear cells anchoring on TNF-alpha challenged-vascular endothelia in an in vitro model of the retinal microvascular,"Li Y, Lu Y, Chen Q, Kang Y, Yu L.",Li Y,10.1007/s10544-017-0194-z,2017,20
33039838,Outpatient management of hyperemesis gravidarum and the impact on inpatient admissions; A retrospective observational study,Ucyigit MA.,Ucyigit MA,10.1016/j.ejogrb.2020.09.048,2020,15
31576544,"Assessing the Advantages, Limitations and Potential of Human Primary Prostate Epithelial Cells as a Pre-clinical Model for Prostate Cancer Research","Frame FM, Noble AR, O'Toole P, Marrison J, Godden T, O'Brien A, Maitland NJ.",Frame FM,10.1007/978-3-030-22254-3_9,2019,20
26303583,Recording axonal conduction to evaluate the integration of pluripotent cell-derived neurons into a neuronal network,"Shimba K, Sakai K, Takayama Y, Kotani K, Jimbo Y.",Shimba K,10.1007/s10544-015-9997-y,2015,15
30251912,Spheroids Spontaneously Generated In Vitro from Sheep Ovarian Cortical Cells Contain Integrating Cells That Exhibit Hallmarks of Neural Stem/Progenitor Cells,"Sánchez-Maldonado B, Galicia ML, Rojo C, González-Gil A, Flor-García M, Picazo RA.",Sánchez-Maldonado B,10.1089/scd.2017.0141,2018,20
30725167,"Proof of Concept on Functionality Improvement of Mesenchymal Stem-Cells, in Postmenopausal Osteoporotic Women Treated with Teriparatide (PTH1-34), After Suffering Atypical Fractures","Casado-Díaz A, Dorado G, Giner M, Montoya MJ, Navarro-Valverde C, Díez-Pérez A, Quesada-Gómez JM.",Casado-Díaz A,10.1007/s00223-019-00533-0,2019,21
28727837,Differing roles for short chain fatty acids and GPR43 agonism in the regulation of intestinal barrier function and immune responses,"D'Souza WN, Douangpanya J, Mu S, Jaeckel P, Zhang M, Maxwell JR, Rottman JB, Labitzke K, Willee A, Beckmann H, Wang Y, Li Y, Schwandner R, Johnston JA, Towne JE, Hsu H.",D'Souza WN,10.1371/journal.pone.0180190,2017,20
34995774,Socioeconomic Analysis of the Surgical Management of Ectopic Pregnancies: An Analysis of the National Inpatient Sample,"Malhotra R, Patel R, Gill K, Brandi KM, Merchant AM.",Malhotra R,10.1016/j.jmig.2021.12.020,2022,16
30995157,Rudhira/BCAS3 couples microtubules and intermediate filaments to promote cell migration for angiogenic remodeling,"Joshi D, Inamdar MS.",Joshi D,10.1091/mbc.E18-08-0484,2019,13
29555207,The Force Is Strong with This One: Metabolism (Over)powers Stem Cell Fate,"Wei P, Dove KK, Bensard C, Schell JC, Rutter J.",Wei P,10.1016/j.tcb.2018.02.007,2018,12
28835610,Glutamine metabolism regulates autophagy-dependent mTORC1 reactivation during amino acid starvation,"Tan HWS, Sim AYL, Long YC.",Tan HWS,10.1038/s41467-017-00369-y,2017,10
31560651,Interpersonal problems as a predictor of pain catastrophizing in patients with chronic pain,"Ryum T, Jacobsen HB, Borchgrevink PC, Landrø NI, Stiles TC.",Ryum T,10.1515/sjpain-2019-0064,2019,13
27294548,Platycodin D induced apoptosis and autophagy in PC-12 cells through mitochondrial dysfunction pathway,"Zeng CC, Zhang C, Yao JH, Lai SH, Han BJ, Li W, Tang B, Wan D, Liu YJ.",Zeng CC,10.1016/j.saa.2016.06.005,2016,13
